age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
66,168.3,55.5,F,oui,master,Bretagne,oui,oui,4984.0,célibataire,5.0,0.11,557.0,774.784,24084.668012013437
32,146.9,71.0,H,non,bac,Île-de-France,oui,non,1244.0,célibataire,3.0,0.56,581.0,869.5260000000001,500.0
19,177.6,80.7,F,oui,bac,Île-de-France,oui,oui,563.0,célibataire,2.0,0.34,577.0,784.114,9369.040669203156
27,176.0,36.3,F,oui,master,Île-de-France,non,oui,6395.0,veuf,2.0,0.28,454.0,1023.732,43793.40987320917
47,154.0,78.4,H,oui,bac+2,Normandie,non,oui,2509.0,célibataire,2.0,0.73,577.0,721.012,23922.51702990553
75,173.2,77.1,F,non,bac,Normandie,oui,non,1064.0,marié,1.0,0.46,553.0,1102.7900000000002,500.0
51,173.6,61.6,F,oui,aucun,Normandie,non,oui,4390.0,divorcé,3.0,0.67,426.0,690.66,14012.200182967728
65,155.5,75.2,F,oui,master,Occitanie,oui,oui,2389.0,veuf,0.0,0.29,580.0,940.326,10753.667066031348
62,167.3,71.4,H,non,master,Normandie,oui,oui,3129.0,divorcé,5.0,0.15,329.0,571.9879999999999,8885.739684953534
51,176.4,71.6,H,non,aucun,Occitanie,oui,oui,3460.0,divorcé,3.0,0.32,806.0,842.57,500.0
52,169.7,71.8,H,oui,aucun,Bretagne,oui,oui,3739.0,veuf,1.0,0.37,751.0,884.6,21363.86978002991
29,186.2,78.3,F,non,doctorat,Normandie,oui,non,2095.0,veuf,4.0,0.62,576.0,469.35,500.0
39,182.4,73.1,H,oui,aucun,Île-de-France,oui,oui,1684.0,divorcé,3.0,0.65,581.0,733.538,10523.96180035895
21,179.3,85.6,F,non,aucun,Bretagne,oui,oui,500.0,divorcé,0.0,0.75,580.0,806.098,500.0
40,178.9,74.8,F,oui,doctorat,Occitanie,non,non,2262.0,divorcé,2.0,0.88,800.0,648.7300000000001,1976.3990057892368
33,169.4,89.6,H,non,aucun,Hauts-de-France,oui,non,2118.0,célibataire,2.0,0.45,692.0,1184.8880000000001,500.0
48,180.4,65.5,H,non,aucun,Occitanie,oui,non,2473.0,célibataire,1.0,0.09,553.0,865.6780000000001,500.0
74,159.1,73.4,H,oui,doctorat,Île-de-France,non,oui,3559.0,divorcé,4.0,0.76,802.0,964.8519999999999,53192.0535087188
43,174.4,44.2,F,oui,aucun,Île-de-France,oui,non,920.0,marié,1.0,0.23,514.0,1044.23,500.0
24,172.7,73.9,H,non,bac,Occitanie,oui,oui,2117.0,veuf,2.0,0.4,577.0,821.7479999999999,500.0
26,160.6,91.7,F,oui,bac,Auvergne-Rhône-Alpes,oui,oui,5088.0,célibataire,3.0,0.92,581.0,819.2239999999999,21401.53947880728
31,172.7,58.1,H,non,bac,Hauts-de-France,non,non,2870.0,célibataire,3.0,0.8,673.0,798.398,500.0
69,172.2,54.8,H,non,aucun,Provence-Alpes-Côte d’Azur,non,non,2334.0,marié,0.0,0.79,580.0,741.748,500.0
54,149.5,61.4,F,oui,aucun,Auvergne-Rhône-Alpes,non,non,500.0,divorcé,1.0,0.11,553.0,650.918,500.0
44,175.5,85.2,H,non,aucun,Hauts-de-France,non,oui,3163.0,célibataire,1.0,0.66,791.0,972.0320000000002,19583.390460589024
54,173.7,79.5,F,oui,master,Auvergne-Rhône-Alpes,oui,oui,3508.0,divorcé,4.0,0.6,333.0,885.26,18610.029613217324
71,185.4,55.6,F,oui,aucun,Île-de-France,oui,oui,2437.0,divorcé,1.0,0.44,454.0,1020.75,500.0
56,173.0,68.1,H,oui,master,Occitanie,non,oui,2739.0,marié,4.0,0.88,576.0,849.9799999999999,29209.98027713808
53,171.3,56.6,H,non,bac+2,Bretagne,oui,non,4302.0,marié,3.0,0.55,581.0,856.6899999999999,500.0
42,171.7,69.8,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,non,3797.0,veuf,0.0,0.28,580.0,613.308,500.0
32,175.1,94.5,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,584.0,célibataire,0.0,0.61,367.0,622.214,11572.25506619012
27,175.1,62.5,F,oui,bac+2,Hauts-de-France,oui,oui,2993.0,marié,2.0,0.7,527.0,727.73,500.0
57,151.3,83.9,F,oui,aucun,Corse,oui,non,3706.0,divorcé,1.0,0.09,553.0,698.414,500.0
55,172.9,46.9,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,1640.0,divorcé,0.0,0.06,556.0,593.074,500.0
31,176.2,81.6,H,non,doctorat,Auvergne-Rhône-Alpes,non,non,2999.0,divorcé,0.0,0.68,561.0,1180.25,12515.901493828878
39,173.6,55.8,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,non,3943.0,divorcé,5.0,0.31,557.0,787.408,12555.422708362172
69,153.7,77.8,H,non,bac+2,Corse,non,oui,2228.0,marié,4.0,0.81,576.0,1307.961000000001,500.0
49,172.3,70.7,H,non,doctorat,Bretagne,non,oui,4079.0,célibataire,2.0,1.0,577.0,1047.53,44264.35494154331
48,174.3,64.1,F,oui,aucun,Auvergne-Rhône-Alpes,non,oui,3144.0,veuf,0.0,0.63,580.0,720.612,10000.543823461245
33,161.3,94.8,H,non,bac,Bretagne,oui,oui,500.0,marié,2.0,0.37,577.0,806.098,500.0
71,171.5,87.0,H,non,doctorat,Normandie,oui,non,2725.0,divorcé,4.0,0.65,576.0,687.922,500.0
59,168.9,59.7,H,non,bac,Bretagne,oui,oui,3591.0,marié,4.0,0.93,576.0,810.9460000000001,9292.332965764826
31,175.6,97.0,F,oui,aucun,Île-de-France,non,non,4731.0,divorcé,0.0,0.97,494.0,1085.99,500.0
60,176.0,55.0,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,non,2601.0,divorcé,3.0,0.13,581.0,1040.518,8998.77950720081
31,193.19399999999996,72.4,F,oui,master,Auvergne-Rhône-Alpes,non,non,3111.0,veuf,2.0,0.16,481.0,698.5400000000001,1900.731171856429
36,151.1,53.0,H,non,bac+2,Normandie,oui,oui,4569.0,célibataire,3.0,0.88,581.0,760.014,17851.010910240406
75,164.7,70.7,H,oui,master,Provence-Alpes-Côte d’Azur,oui,non,1376.0,veuf,2.0,0.44,577.0,578.53,500.0
69,166.5,83.9,H,non,master,Occitanie,non,oui,2253.0,marié,5.0,0.99,776.0,738.6719999999999,24217.58389284025
63,175.1,73.1,F,non,aucun,Occitanie,non,non,1017.0,veuf,4.0,0.34,576.0,706.138,500.0
70,167.2,42.4,H,oui,master,Normandie,non,non,2629.0,célibataire,5.0,0.11,770.0,900.2820000000002,2352.4355498269483
20,180.5,51.5,H,non,bac,Normandie,non,oui,1843.0,célibataire,3.0,0.7,622.0,1162.45,4616.836593578
59,181.4,35.806,F,non,master,Île-de-France,oui,non,3426.0,divorcé,5.0,0.43,686.0,1165.94,500.0
59,174.5,75.7,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,3355.0,veuf,3.0,0.41,401.0,940.81,4360.572207307363
43,162.4,65.9,H,non,master,Auvergne-Rhône-Alpes,non,non,4366.0,marié,4.0,0.7,576.0,917.374,6720.469873067939
51,179.0,63.0,F,oui,doctorat,Provence-Alpes-Côte d’Azur,non,oui,3464.0,veuf,0.0,0.09,767.0,910.2760000000001,40904.420313068695
21,163.9,62.1,F,non,doctorat,Normandie,oui,oui,3342.0,célibataire,2.0,0.22,577.0,735.3100000000001,10581.09660359436
71,164.8,74.0,F,oui,doctorat,Île-de-France,oui,oui,1099.0,célibataire,5.0,0.89,557.0,1056.63,13383.970902758429
27,147.0,36.0,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,500.0,veuf,0.0,0.81,470.0,650.918,13002.61504107803
48,182.4,63.9,H,oui,aucun,Corse,non,oui,3109.0,veuf,0.0,0.58,388.0,783.018,1339.3947702361097
62,167.1,57.4,F,non,doctorat,Occitanie,oui,oui,500.0,veuf,5.0,0.47,557.0,284.67,555.2232346125785
62,176.9,43.5,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,non,2125.0,marié,2.0,0.08,577.0,358.27,500.0
44,163.3,77.4,H,non,bac+2,Hauts-de-France,oui,oui,3420.0,marié,5.0,0.05,557.0,806.25,4504.153730350699
28,169.4,95.2,F,oui,aucun,Auvergne-Rhône-Alpes,oui,non,3222.0,veuf,3.0,0.86,581.0,599.8419999999999,500.0
75,172.0,82.9,F,oui,aucun,Hauts-de-France,oui,non,2449.0,veuf,4.0,0.09,773.0,470.22200000000004,500.0
56,172.9,73.2,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,4683.0,marié,2.0,0.87,577.0,806.766,17315.966732062687
33,171.2,77.6,F,non,bac,Île-de-France,oui,oui,3560.0,veuf,0.0,0.98,418.0,1097.97,7260.969510855186
35,154.0,64.0,H,non,aucun,Corse,non,oui,2899.0,célibataire,1.0,0.45,553.0,663.256,945.5205291396836
56,170.8,86.4,H,non,bac+2,Île-de-France,non,oui,2794.0,veuf,2.0,0.79,577.0,864.2959999999999,22019.49930340135
56,176.3,69.9,F,non,bac+2,Corse,non,non,1125.0,célibataire,5.0,0.42,323.0,727.8979999999999,500.0
46,190.3,82.0,F,non,bac,Provence-Alpes-Côte d’Azur,non,non,2790.0,veuf,3.0,0.74,831.0,910.0219999999999,500.0
67,165.3,73.4,F,non,doctorat,Normandie,oui,non,4625.0,veuf,4.0,0.95,576.0,777.55,2289.07875945306
40,178.6,79.6,H,non,bac+2,Bretagne,oui,oui,1467.0,célibataire,2.0,0.92,599.0,1217.04,15809.630458339998
29,177.8,89.2,F,non,bac,Auvergne-Rhône-Alpes,oui,oui,3780.0,veuf,2.0,0.34,577.0,982.6360000000001,3883.911914009419
48,190.0,78.2,F,oui,master,Hauts-de-France,oui,non,833.0,marié,3.0,0.55,847.0,786.144,500.0
30,159.5,42.8,H,oui,doctorat,Hauts-de-France,oui,non,2047.0,marié,0.0,0.08,748.0,878.558,500.0
50,176.9,44.2,H,non,aucun,Hauts-de-France,oui,oui,2062.0,célibataire,5.0,0.37,419.0,730.6220000000001,500.0
53,168.9,69.4,F,oui,doctorat,Bretagne,non,non,4408.0,marié,3.0,0.39,407.0,1259.71,23972.718039480453
25,174.2,89.8,H,oui,master,Corse,oui,oui,500.0,veuf,2.0,0.23,577.0,1056.134,500.0
38,177.9,61.7,H,non,bac+2,Hauts-de-France,oui,oui,3390.0,célibataire,0.0,0.91,322.0,891.9200000000001,500.0
22,158.8,62.1,H,oui,aucun,Normandie,non,oui,929.0,marié,2.0,0.09,577.0,987.92,500.0
61,157.2,68.2,H,non,doctorat,Bretagne,oui,oui,3244.0,marié,4.0,0.92,527.0,697.532,28268.407632575607
39,146.9,54.3,H,non,doctorat,Occitanie,oui,non,2592.0,célibataire,0.0,0.05,689.0,836.1940000000001,500.0
26,193.1,44.9,F,non,aucun,Bretagne,non,oui,2652.0,célibataire,3.0,0.85,840.0,729.004,10718.60128450164
28,156.1,61.1,F,oui,bac,Normandie,non,oui,2573.0,marié,4.0,0.76,576.0,647.77,9369.970780301765
68,172.2,64.0,H,oui,aucun,Île-de-France,oui,non,1717.0,marié,4.0,0.32,576.0,939.76,500.0
59,169.3,81.0,F,non,bac,Normandie,non,non,4791.0,veuf,3.0,0.42,608.0,575.21,500.0
51,174.3,76.2,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,2797.0,veuf,4.0,0.88,576.0,915.0720000000001,14407.394949324129
25,175.0,73.3,F,oui,bac+2,Corse,non,non,5763.0,veuf,5.0,0.25,355.0,578.9599999999999,500.0
27,157.1,58.9,F,oui,aucun,Bretagne,oui,non,2669.0,marié,4.0,0.15,639.0,461.11400000000003,500.0
70,186.4,85.9,F,non,bac+2,Occitanie,non,non,2050.0,marié,4.0,0.14,576.0,797.6679999999999,500.0
33,180.5,67.6,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,2724.0,marié,4.0,0.34,576.0,629.236,10215.211948561966
67,169.9,57.6,F,non,bac,Normandie,non,oui,1584.0,veuf,5.0,0.07,557.0,810.158,810.2920206052056
53,163.4,66.7,F,oui,bac+2,Normandie,non,non,1908.0,célibataire,4.0,0.07,576.0,783.944,500.0
64,167.8,58.3,F,oui,bac,Île-de-France,non,oui,3823.0,divorcé,5.0,0.71,557.0,573.228,26348.69071650976
51,169.6,75.6,F,oui,bac,Occitanie,oui,oui,2964.0,veuf,0.0,0.73,430.0,1015.4,4245.982450806085
25,176.4,39.2,F,oui,master,Occitanie,non,non,2986.0,veuf,2.0,0.41,577.0,465.47,500.0
45,163.1,84.0,H,non,bac,Occitanie,oui,oui,4137.0,marié,3.0,0.28,581.0,638.744,8096.368241205189
21,164.9,65.7,H,oui,bac,Corse,non,oui,3265.0,célibataire,1.0,0.66,476.0,761.9680000000001,17696.42070676709
28,148.2,67.1,F,oui,master,Provence-Alpes-Côte d’Azur,oui,non,3962.0,divorcé,3.0,0.93,581.0,801.354,3211.040083034987
29,163.7,71.1,F,oui,bac+2,Occitanie,oui,oui,1217.0,veuf,1.0,0.22,659.0,849.732,6000.623724878125
19,165.0,57.0,H,oui,bac,Corse,non,oui,2185.0,célibataire,5.0,0.36,846.0,494.52,5004.737334390796
75,175.2,80.5,H,non,bac+2,Bretagne,non,non,2160.0,marié,1.0,0.02,553.0,810.72,3839.10191996218
38,160.5,62.5,H,non,doctorat,Corse,oui,non,3146.0,célibataire,5.0,0.08,710.0,639.592,500.0
19,178.1,66.3,H,non,master,Provence-Alpes-Côte d’Azur,oui,oui,2082.0,veuf,3.0,0.73,581.0,730.3399999999999,3831.934918728269
62,169.5,59.4,F,non,bac+2,Hauts-de-France,oui,oui,1576.0,célibataire,4.0,0.02,576.0,832.668,500.0
72,170.2,68.5,H,non,master,Bretagne,non,oui,3506.0,divorcé,4.0,0.21,576.0,818.12,36194.45445810504
19,161.9,69.4,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,3308.0,divorcé,3.0,0.87,422.0,682.9860000000001,36664.6295810106
66,157.4,85.4,F,oui,master,Île-de-France,non,oui,2988.0,célibataire,3.0,0.6,581.0,626.27,27446.216042395805
61,180.3,61.1,H,oui,doctorat,Île-de-France,non,non,4947.0,célibataire,0.0,0.08,580.0,844.9,19353.79269449597
27,167.2,58.9,H,non,bac+2,Corse,non,non,3181.0,divorcé,3.0,0.31,581.0,265.2039,500.0
39,188.6,51.6,H,non,doctorat,Normandie,non,non,867.0,divorcé,1.0,0.03,431.0,738.1659999999999,500.0
28,153.2,60.6,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,non,3065.0,veuf,3.0,0.75,581.0,654.7679999999999,500.0
39,174.5,60.4,H,non,doctorat,Occitanie,non,oui,2265.0,marié,5.0,0.33,711.0,696.956,28985.09637543067
26,163.3,89.3,H,non,aucun,Île-de-France,oui,oui,4159.0,célibataire,2.0,0.87,577.0,830.7299999999999,25993.7998966687
55,165.7,84.9,F,non,bac,Auvergne-Rhône-Alpes,non,non,4360.0,veuf,3.0,0.33,520.0,849.118,500.0
52,182.2,51.7,F,oui,bac,Occitanie,non,oui,3427.0,divorcé,4.0,0.41,576.0,844.03,5620.381218407706
51,166.5,82.7,F,non,aucun,Normandie,oui,oui,1773.0,marié,0.0,0.27,580.0,643.5459999999999,500.0
36,159.2,68.4,H,oui,aucun,Normandie,oui,oui,2424.0,veuf,0.0,0.08,580.0,1023.72,500.0
23,177.3,92.8,F,non,bac+2,Corse,oui,oui,2178.0,célibataire,3.0,0.41,640.0,788.64,500.0
20,184.3,76.6,F,oui,bac,Provence-Alpes-Côte d’Azur,non,oui,4101.0,marié,0.0,0.12,580.0,923.142,23309.481767589496
73,174.6,89.3,F,non,aucun,Auvergne-Rhône-Alpes,non,oui,742.0,veuf,1.0,0.5,681.0,438.946,500.0
62,177.5,99.6,H,oui,aucun,Occitanie,non,oui,940.0,divorcé,1.0,0.69,676.0,796.85,13709.78613859374
40,159.1,61.1,H,oui,bac,Corse,oui,non,2747.0,célibataire,5.0,0.86,557.0,841.1220000000001,500.0
31,147.9,78.1,F,non,master,Occitanie,non,oui,1971.0,veuf,4.0,0.96,576.0,664.598,13944.107037814936
45,180.2,62.7,H,non,bac,Auvergne-Rhône-Alpes,oui,non,4751.0,marié,2.0,0.08,577.0,1073.946,500.0
37,162.4,68.0,F,oui,master,Auvergne-Rhône-Alpes,non,non,1604.0,veuf,0.0,0.08,497.0,764.174,500.0
24,170.6,54.6,F,non,master,Occitanie,oui,oui,2021.0,marié,1.0,0.73,553.0,810.1800000000001,14986.054568922127
65,156.7,56.9,F,non,doctorat,Hauts-de-France,oui,oui,3305.0,veuf,0.0,0.53,566.0,682.986,10452.945263428395
61,159.6,76.6,H,non,master,Provence-Alpes-Côte d’Azur,non,non,3515.0,veuf,4.0,0.91,576.0,996.84,2651.776492166848
26,160.0,62.3,F,non,master,Provence-Alpes-Côte d’Azur,oui,oui,3249.0,célibataire,2.0,0.86,757.0,1023.518,22358.524841270264
19,164.5,51.7,F,oui,aucun,Corse,oui,oui,2877.0,veuf,1.0,0.35,707.0,750.866,3409.6489431689424
52,167.8,79.0,F,oui,master,Bretagne,oui,oui,581.0,célibataire,1.0,0.99,363.0,613.8720000000001,16638.894402492777
20,174.8,79.4,H,oui,doctorat,Normandie,oui,oui,3664.0,divorcé,1.0,0.3,553.0,1025.27,36310.70103595029
46,176.2,81.8,H,oui,doctorat,Île-de-France,oui,oui,4007.0,divorcé,5.0,0.85,328.0,919.19,26091.938817390765
60,165.2,62.2,F,non,bac+2,Occitanie,non,oui,2002.0,célibataire,2.0,0.56,688.0,691.7620000000001,17101.262016515462
46,162.0,76.0,H,non,doctorat,Occitanie,oui,non,1207.0,veuf,1.0,0.26,439.0,1023.454,500.0
40,158.9,68.6,F,oui,bac+2,Occitanie,non,non,2901.0,marié,4.0,0.05,576.0,742.688,500.0
25,167.6,95.6,H,non,master,Auvergne-Rhône-Alpes,non,non,960.0,veuf,5.0,0.8,557.0,825.348,500.0
62,173.2,82.1,H,non,master,Auvergne-Rhône-Alpes,oui,oui,938.0,divorcé,3.0,0.02,581.0,1111.94,12655.682411960945
52,177.4,56.8,F,oui,master,Normandie,non,non,1380.0,divorcé,2.0,0.44,577.0,628.76,500.0
68,179.8,79.2,F,oui,bac+2,Bretagne,oui,non,3847.0,divorcé,0.0,0.45,580.0,858.11,500.0
70,178.1,71.9,F,non,master,Auvergne-Rhône-Alpes,non,non,578.0,veuf,0.0,0.78,413.0,647.92,500.0
28,169.3,79.4,H,oui,bac+2,Bretagne,non,non,4100.0,divorcé,4.0,0.69,664.0,782.6560000000001,16208.76936325034
44,153.5,61.1,H,oui,bac,Hauts-de-France,non,oui,3600.0,divorcé,2.0,0.19,577.0,839.6940000000001,18313.02077541089
25,176.0,75.1,F,oui,bac+2,Hauts-de-France,oui,oui,2239.0,célibataire,1.0,0.11,553.0,715.994,8933.102972161352
61,168.5,79.5,H,non,bac+2,Occitanie,non,oui,2315.0,célibataire,1.0,0.01,312.0,1044.6599999999999,11265.909886069068
31,173.1,59.3,F,oui,aucun,Hauts-de-France,non,non,5170.0,veuf,4.0,0.66,576.0,868.6579999999998,500.0
56,176.6,90.7,H,oui,doctorat,Corse,non,oui,659.0,marié,3.0,0.76,581.0,741.508,23178.674741119205
61,183.2,69.6,F,non,master,Provence-Alpes-Côte d’Azur,oui,non,2075.0,divorcé,4.0,0.35,727.0,752.45,500.0
71,166.8,99.9,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,2967.0,veuf,2.0,0.98,698.0,967.0260000000001,500.0
30,168.9,79.7,F,oui,doctorat,Auvergne-Rhône-Alpes,non,non,2685.0,divorcé,4.0,0.76,576.0,899.958,3691.188441439243
73,175.2,80.1,F,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1972.0,célibataire,2.0,0.48,421.0,936.44,12427.860233021844
45,155.7,65.2,H,non,bac+2,Bretagne,oui,oui,1992.0,veuf,2.0,0.55,577.0,868.32,8995.32605076591
21,182.7,54.6,F,oui,doctorat,Hauts-de-France,oui,oui,1159.0,divorcé,4.0,0.74,576.0,941.8459999999999,7686.360874423631
47,180.8,45.4,F,non,master,Provence-Alpes-Côte d’Azur,non,non,3008.0,divorcé,0.0,0.77,544.0,748.548,576.4275913911271
37,169.6,54.1,F,non,bac,Normandie,oui,oui,1823.0,divorcé,0.0,0.46,580.0,708.37,500.0
34,168.3,81.3,F,oui,master,Occitanie,non,non,2526.0,veuf,5.0,0.4,557.0,610.3140000000001,1285.843664772567
69,185.0,84.0,H,non,master,Île-de-France,oui,non,1603.0,célibataire,2.0,0.57,459.0,831.1599999999999,500.0
55,178.8,75.1,F,oui,aucun,Île-de-France,oui,non,2359.0,marié,4.0,0.46,377.0,966.318,500.0
74,158.9,61.7,H,non,aucun,Occitanie,non,non,1165.0,marié,3.0,0.99,729.0,1033.8200000000002,500.0
29,161.5,79.4,H,non,doctorat,Île-de-France,oui,oui,1870.0,célibataire,3.0,0.32,581.0,620.5219999999999,17833.57610297613
72,171.4,79.4,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,3009.0,célibataire,3.0,0.82,581.0,999.35,17676.732572630357
52,174.9,60.7,F,non,master,Hauts-de-France,oui,non,4535.0,célibataire,3.0,0.14,367.0,787.082,500.0
61,169.7,102.2,F,non,aucun,Occitanie,non,oui,2952.0,célibataire,4.0,0.42,576.0,903.5719999999999,500.0
62,169.4,64.1,F,non,bac,Île-de-France,non,oui,883.0,veuf,5.0,0.06,557.0,684.7860000000001,16626.303215791766
52,176.1,54.7,H,non,aucun,Auvergne-Rhône-Alpes,non,non,2328.0,veuf,0.0,0.73,580.0,739.4480000000001,500.0
58,169.2,86.5,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,2930.0,célibataire,1.0,0.89,326.0,937.63,500.0
73,170.9,81.3,H,non,master,Bretagne,non,non,2399.0,célibataire,2.0,0.73,577.0,953.202,500.0
71,176.9,74.9,F,non,doctorat,Île-de-France,oui,non,3277.0,célibataire,1.0,0.72,797.0,890.692,6166.441577325173
58,171.5,75.4,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,2162.0,marié,4.0,0.1,576.0,588.894,500.0
42,157.5,97.9,F,non,bac+2,Auvergne-Rhône-Alpes,oui,non,2794.0,célibataire,3.0,0.18,753.0,814.77,500.0
49,172.7,56.3,H,non,master,Occitanie,non,non,2635.0,divorcé,4.0,0.63,576.0,604.86,500.0
65,164.0,73.6,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,3762.0,veuf,1.0,0.42,332.0,359.376,30668.030788734803
71,160.9,55.1,H,oui,bac,Hauts-de-France,non,non,2024.0,célibataire,0.0,0.57,580.0,330.72,500.0
72,185.4,78.4,H,non,doctorat,Île-de-France,oui,oui,3194.0,divorcé,5.0,0.53,557.0,787.79,28044.65433893319
70,171.0,89.6,F,non,doctorat,Corse,oui,non,1290.0,marié,4.0,0.3,576.0,921.042,500.0
69,166.0,88.5,H,non,aucun,Bretagne,non,non,3073.0,veuf,3.0,0.9,581.0,900.5,500.0
74,192.6,42.7,H,non,bac+2,Hauts-de-France,non,oui,4366.0,marié,3.0,0.54,339.0,917.374,10232.981845206195
55,176.9,59.9,F,oui,bac,Île-de-France,non,oui,2532.0,marié,4.0,0.55,547.0,768.16,15597.52592900049
64,162.4,87.1,H,non,master,Auvergne-Rhône-Alpes,oui,oui,1503.0,marié,5.0,0.5,557.0,999.05,8017.943684823101
53,180.4,48.8,H,oui,bac+2,Normandie,non,oui,3489.0,marié,1.0,0.74,553.0,822.0040000000001,27406.862913178746
26,176.1,76.7,H,oui,bac,Hauts-de-France,oui,oui,3005.0,veuf,2.0,0.45,704.0,684.0960000000001,13698.415645625097
27,173.6,91.1,H,non,doctorat,Corse,non,non,2198.0,célibataire,0.0,0.23,559.0,1042.518,500.0
58,159.1,60.5,H,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,1914.0,veuf,5.0,0.64,557.0,817.88,19119.810314144608
74,169.9,71.9,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,4216.0,marié,0.0,0.56,580.0,662.312,788.9099771001676
38,182.3,69.7,F,oui,bac,Corse,oui,non,1775.0,célibataire,1.0,0.32,553.0,477.98199999999997,500.0
26,172.7,67.5,H,oui,doctorat,Hauts-de-France,oui,oui,1925.0,divorcé,3.0,0.08,676.0,713.958,26750.480486505105
22,160.1,75.1,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,3293.0,divorcé,0.0,0.59,692.0,531.726,17934.67650556928
39,161.9,81.6,H,non,bac+2,Normandie,oui,oui,2795.0,marié,1.0,0.66,422.0,903.6060000000001,4693.717498178901
56,174.3,85.6,H,non,master,Occitanie,non,oui,2775.0,veuf,3.0,0.16,828.0,1069.518,22674.088688616943
68,175.5,63.8,H,non,master,Normandie,oui,non,3430.0,célibataire,3.0,0.59,801.0,864.9620000000001,500.0
74,185.4,51.9,H,non,master,Provence-Alpes-Côte d’Azur,oui,non,817.0,marié,1.0,0.95,606.0,949.402,500.0
25,150.0,62.6,F,oui,doctorat,Occitanie,non,non,2820.0,célibataire,3.0,0.3,581.0,916.0020000000001,500.0
42,160.1,71.3,F,oui,doctorat,Corse,oui,non,500.0,marié,0.0,0.21,580.0,1056.134,500.0
55,171.0,103.2,H,oui,bac+2,Corse,oui,oui,1724.0,veuf,2.0,0.71,577.0,616.2479999999999,2949.8484647331334
25,177.7,61.2,H,oui,master,Normandie,oui,non,841.0,marié,2.0,0.11,577.0,741.798,500.0
39,165.8,68.7,F,non,bac,Corse,non,oui,3630.0,divorcé,3.0,0.37,581.0,817.08,7379.65165645479
28,178.3,92.8,F,oui,bac,Provence-Alpes-Côte d’Azur,non,oui,2949.0,célibataire,2.0,0.04,826.0,950.3860000000001,28633.02303091121
26,147.5,63.1,H,non,aucun,Bretagne,oui,oui,2410.0,marié,5.0,0.83,557.0,821.4,3324.5581182092837
61,167.0,50.5,H,oui,doctorat,Île-de-France,non,non,3743.0,divorcé,1.0,0.1,553.0,764.49,25750.469397793797
57,170.2,67.5,F,oui,master,Auvergne-Rhône-Alpes,oui,oui,2914.0,marié,4.0,0.68,576.0,932.1039999999999,19752.115138992864
40,160.9,57.5,H,non,bac,Normandie,non,non,2135.0,divorcé,1.0,0.79,553.0,800.664,500.0
36,175.3,75.0,F,oui,master,Normandie,oui,oui,1193.0,célibataire,0.0,0.2,580.0,972.7439999999999,3209.862838392056
58,169.4,75.4,F,oui,bac+2,Occitanie,oui,non,1424.0,marié,0.0,0.17,622.0,813.528,500.0
48,170.8,67.6,H,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,2070.0,marié,4.0,0.84,576.0,739.762,15492.895263036977
20,175.1,61.4,H,oui,aucun,Hauts-de-France,oui,non,2276.0,célibataire,5.0,0.33,387.0,1030.608,500.0
40,164.4,76.6,H,oui,aucun,Normandie,non,oui,3832.0,marié,5.0,0.15,557.0,691.93,22101.122653990828
54,170.5,60.3,F,non,master,Île-de-France,oui,oui,3483.0,célibataire,1.0,0.11,553.0,838.972,15114.994131804517
30,160.9,101.8,H,non,bac+2,Hauts-de-France,non,non,3754.0,marié,2.0,0.92,577.0,735.2259999999999,500.0
50,180.2,87.2,H,non,aucun,Occitanie,non,oui,3056.0,divorcé,3.0,0.99,398.0,1094.89,4402.117846859799
39,170.9,58.4,H,oui,aucun,Hauts-de-France,non,oui,3481.0,veuf,4.0,0.55,576.0,744.2800000000001,19890.59960784424
74,148.6,85.4,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,1926.0,divorcé,1.0,0.12,729.0,626.202,4702.241546849263
