smoker,revenu_estime_mois,historique_credits,score_credit,loyer_mensuel,montant_pret
1,2449.0,4.0,773.0,470.22200000000004,500.0
1,4683.0,2.0,577.0,806.766,17315.966732062687
1,3560.0,0.0,418.0,1097.97,7260.969510855186
0,2899.0,1.0,553.0,663.256,945.5205291396836
0,2794.0,2.0,577.0,864.2959999999999,22019.49930340135
0,1125.0,5.0,323.0,727.8979999999999,500.0
0,2790.0,3.0,831.0,910.0219999999999,500.0
1,4625.0,4.0,576.0,777.55,2289.07875945306
1,1467.0,2.0,599.0,1217.04,15809.630458339998
1,3780.0,2.0,577.0,982.6360000000001,3883.911914009419
1,833.0,3.0,847.0,786.144,500.0
1,2047.0,0.0,748.0,878.558,500.0
1,2062.0,5.0,419.0,730.6220000000001,500.0
0,4408.0,3.0,407.0,1259.71,23972.718039480453
1,500.0,2.0,577.0,1056.134,500.0
1,3390.0,0.0,322.0,891.9200000000001,500.0
0,929.0,2.0,577.0,987.92,500.0
1,3244.0,4.0,527.0,697.532,28268.407632575607
1,2592.0,0.0,689.0,836.1940000000001,500.0
0,2652.0,3.0,840.0,729.004,10718.60128450164
0,2573.0,4.0,576.0,647.77,9369.970780301765
1,1717.0,4.0,576.0,939.76,500.0
0,4791.0,3.0,608.0,575.21,500.0
0,2797.0,4.0,576.0,915.0720000000001,14407.394949324129
0,5763.0,5.0,355.0,578.9599999999999,500.0
1,2669.0,4.0,639.0,461.11400000000003,500.0
0,2050.0,4.0,576.0,797.6679999999999,500.0
1,2724.0,4.0,576.0,629.236,10215.211948561966
0,1584.0,5.0,557.0,810.158,810.2920206052056
0,1908.0,4.0,576.0,783.944,500.0
0,3823.0,5.0,557.0,573.228,26348.69071650976
1,2964.0,0.0,430.0,1015.4,4245.982450806085
0,2986.0,2.0,577.0,465.47,500.0
1,4137.0,3.0,581.0,638.744,8096.368241205189
0,3265.0,1.0,476.0,761.9680000000001,17696.42070676709
1,3962.0,3.0,581.0,801.354,3211.040083034987
1,1217.0,1.0,659.0,849.732,6000.623724878125
0,2185.0,5.0,846.0,494.52,5004.737334390796
0,2160.0,1.0,553.0,810.72,3839.10191996218
1,3146.0,5.0,710.0,639.592,500.0
1,2082.0,3.0,581.0,730.3399999999999,3831.934918728269
1,1576.0,4.0,576.0,832.668,500.0
0,3506.0,4.0,576.0,818.12,36194.45445810504
0,3308.0,3.0,422.0,682.9860000000001,36664.6295810106
0,2988.0,3.0,581.0,626.27,27446.216042395805
0,4947.0,0.0,580.0,844.9,19353.79269449597
0,3181.0,3.0,581.0,265.2039,500.0
0,867.0,1.0,431.0,738.1659999999999,500.0
1,3065.0,3.0,581.0,654.7679999999999,500.0
0,2265.0,5.0,711.0,696.956,28985.09637543067
1,4159.0,2.0,577.0,830.7299999999999,25993.7998966687
0,4360.0,3.0,520.0,849.118,500.0
0,3427.0,4.0,576.0,844.03,5620.381218407706
1,1773.0,0.0,580.0,643.5459999999999,500.0
1,2424.0,0.0,580.0,1023.72,500.0
1,2178.0,3.0,640.0,788.64,500.0
0,4101.0,0.0,580.0,923.142,23309.481767589496
0,742.0,1.0,681.0,438.946,500.0
0,940.0,1.0,676.0,796.85,13709.78613859374
1,2747.0,5.0,557.0,841.1220000000001,500.0
0,1971.0,4.0,576.0,664.598,13944.107037814936
1,4751.0,2.0,577.0,1073.946,500.0
0,1604.0,0.0,497.0,764.174,500.0
1,2021.0,1.0,553.0,810.1800000000001,14986.054568922127
1,3305.0,0.0,566.0,682.986,10452.945263428395
0,3515.0,4.0,576.0,996.84,2651.776492166848
1,3249.0,2.0,757.0,1023.518,22358.524841270264
1,2877.0,1.0,707.0,750.866,3409.6489431689424
1,581.0,1.0,363.0,613.8720000000001,16638.894402492777
1,3664.0,1.0,553.0,1025.27,36310.70103595029
1,4007.0,5.0,328.0,919.19,26091.938817390765
0,2002.0,2.0,688.0,691.7620000000001,17101.262016515462
1,1207.0,1.0,439.0,1023.454,500.0
0,2901.0,4.0,576.0,742.688,500.0
0,960.0,5.0,557.0,825.348,500.0
1,938.0,3.0,581.0,1111.94,12655.682411960945
0,1380.0,2.0,577.0,628.76,500.0
1,3847.0,0.0,580.0,858.11,500.0
0,578.0,0.0,413.0,647.92,500.0
0,4100.0,4.0,664.0,782.6560000000001,16208.76936325034
0,3600.0,2.0,577.0,839.6940000000001,18313.02077541089
1,2239.0,1.0,553.0,715.994,8933.102972161352
0,2315.0,1.0,312.0,1044.6599999999999,11265.909886069068
0,5170.0,4.0,576.0,868.6579999999998,500.0
0,659.0,3.0,581.0,741.508,23178.674741119205
1,2075.0,4.0,727.0,752.45,500.0
1,2967.0,2.0,698.0,967.0260000000001,500.0
0,2685.0,4.0,576.0,899.958,3691.188441439243
0,1972.0,2.0,421.0,936.44,12427.860233021844
1,1992.0,2.0,577.0,868.32,8995.32605076591
1,1159.0,4.0,576.0,941.8459999999999,7686.360874423631
0,3008.0,0.0,544.0,748.548,576.4275913911271
1,1823.0,0.0,580.0,708.37,500.0
0,2526.0,5.0,557.0,610.3140000000001,1285.843664772567
1,1603.0,2.0,459.0,831.1599999999999,500.0
1,2359.0,4.0,377.0,966.318,500.0
0,1165.0,3.0,729.0,1033.8200000000002,500.0
1,1870.0,3.0,581.0,620.5219999999999,17833.57610297613
1,3009.0,3.0,581.0,999.35,17676.732572630357
1,4535.0,3.0,367.0,787.082,500.0
0,2952.0,4.0,576.0,903.5719999999999,500.0
0,883.0,5.0,557.0,684.7860000000001,16626.303215791766
0,2328.0,0.0,580.0,739.4480000000001,500.0
1,2930.0,1.0,326.0,937.63,500.0
0,2399.0,2.0,577.0,953.202,500.0
1,3277.0,1.0,797.0,890.692,6166.441577325173
1,2162.0,4.0,576.0,588.894,500.0
1,2794.0,3.0,753.0,814.77,500.0
0,2635.0,4.0,576.0,604.86,500.0
1,3762.0,1.0,332.0,359.376,30668.030788734803
0,2024.0,0.0,580.0,330.72,500.0
1,3194.0,5.0,557.0,787.79,28044.65433893319
1,1290.0,4.0,576.0,921.042,500.0
0,3073.0,3.0,581.0,900.5,500.0
0,4366.0,3.0,339.0,917.374,10232.981845206195
0,2532.0,4.0,547.0,768.16,15597.52592900049
1,1503.0,5.0,557.0,999.05,8017.943684823101
0,3489.0,1.0,553.0,822.0040000000001,27406.862913178746
1,3005.0,2.0,704.0,684.0960000000001,13698.415645625097
0,2198.0,0.0,559.0,1042.518,500.0
0,1914.0,5.0,557.0,817.88,19119.810314144608
0,4216.0,0.0,580.0,662.312,788.9099771001676
1,1775.0,1.0,553.0,477.98199999999997,500.0
1,1925.0,3.0,676.0,713.958,26750.480486505105
1,3293.0,0.0,692.0,531.726,17934.67650556928
1,2795.0,1.0,422.0,903.6060000000001,4693.717498178901
0,2775.0,3.0,828.0,1069.518,22674.088688616943
1,3430.0,3.0,801.0,864.9620000000001,500.0
1,817.0,1.0,606.0,949.402,500.0
0,2820.0,3.0,581.0,916.0020000000001,500.0
1,500.0,0.0,580.0,1056.134,500.0
1,1724.0,2.0,577.0,616.2479999999999,2949.8484647331334
1,841.0,2.0,577.0,741.798,500.0
0,3630.0,3.0,581.0,817.08,7379.65165645479
0,2949.0,2.0,826.0,950.3860000000001,28633.02303091121
1,2410.0,5.0,557.0,821.4,3324.5581182092837
0,3743.0,1.0,553.0,764.49,25750.469397793797
1,2914.0,4.0,576.0,932.1039999999999,19752.115138992864
0,2135.0,1.0,553.0,800.664,500.0
1,1193.0,0.0,580.0,972.7439999999999,3209.862838392056
1,1424.0,0.0,622.0,813.528,500.0
0,2070.0,4.0,576.0,739.762,15492.895263036977
1,2276.0,5.0,387.0,1030.608,500.0
0,3832.0,5.0,557.0,691.93,22101.122653990828
1,3483.0,1.0,553.0,838.972,15114.994131804517
0,3754.0,2.0,577.0,735.2259999999999,500.0
0,3056.0,3.0,398.0,1094.89,4402.117846859799
0,3481.0,4.0,576.0,744.2800000000001,19890.59960784424
0,1926.0,1.0,729.0,626.202,4702.241546849263
0,1755.0,5.0,358.0,718.158,10721.509688061116
1,1548.0,1.0,701.0,772.78,500.0
1,4583.0,3.0,725.0,816.042,41326.70700139866
0,3296.0,4.0,576.0,610.1659999999999,5015.482638419116
0,2498.0,1.0,553.0,665.902,11626.611583668611
1,3327.0,4.0,433.0,492.64,500.0
1,1786.0,2.0,662.0,595.066,500.0
1,3337.0,0.0,620.0,676.472,17654.965170290554
0,1352.0,4.0,576.0,884.3619999999999,500.0
0,500.0,3.0,548.0,806.098,500.0
0,1773.0,1.0,728.0,643.5459999999999,500.0
0,1238.0,0.0,609.0,660.438,25316.79899817748
0,544.0,5.0,432.0,962.38,500.0
0,2740.0,4.0,846.0,859.3400000000001,500.0
1,727.0,5.0,451.0,631.47,500.0
0,875.0,3.0,581.0,780.8860000000001,16358.250172015749
0,5326.0,2.0,577.0,734.358,500.0
0,3652.0,1.0,553.0,1005.882,23411.09926763182
0,5592.0,5.0,557.0,860.932,3192.696276465216
1,836.0,4.0,576.0,719.0440000000001,500.0
0,1851.0,1.0,553.0,737.85,500.0
1,2235.0,0.0,580.0,742.184,12831.819072525072
0,2728.0,2.0,429.0,776.5640000000001,23971.55513308812
0,3120.0,1.0,389.0,762.798,500.0
1,4116.0,3.0,581.0,669.3580000000001,500.0
1,4114.0,4.0,417.0,710.556,5000.605234045602
0,3038.0,1.0,553.0,393.18,500.0
0,2957.0,2.0,577.0,812.6,21536.143919368256
1,3029.0,3.0,330.0,831.012,500.0
0,569.0,3.0,581.0,785.8320000000001,1577.442134126451
1,1968.0,4.0,576.0,791.494,500.0
0,2730.0,2.0,577.0,729.298,500.0
1,2413.0,5.0,557.0,849.88,2707.792985228467
1,1588.0,3.0,729.0,937.65,500.0
0,564.0,1.0,553.0,784.114,11800.310755965696
1,833.0,5.0,557.0,786.144,500.0
0,500.0,5.0,376.0,713.5759999999999,500.0
1,3385.0,5.0,596.0,563.26,1224.6381753458868
1,500.0,2.0,496.0,654.534,500.0
0,2443.0,3.0,672.0,904.8299999999999,2662.9290460697584
1,4529.0,0.0,304.0,950.46,6388.831733330783
0,3197.0,0.0,418.0,738.6119999999999,500.0
0,3712.0,5.0,557.0,652.06,32367.55889214068
0,1578.0,5.0,557.0,836.5600000000001,14539.109207408284
0,868.0,3.0,581.0,738.1659999999999,500.0
1,3408.0,5.0,305.0,1000.876,12111.268695218314
0,1859.0,2.0,323.0,619.358,20048.09867740549
0,916.0,0.0,580.0,873.984,500.0
0,1563.0,4.0,814.0,462.924,21256.550473924748
0,2720.0,0.0,511.0,947.06,28471.89583299534
0,1169.0,4.0,576.0,627.9800000000001,16168.04588525164
1,1867.0,3.0,581.0,699.7339999999999,500.0
0,4005.0,0.0,580.0,874.82,24075.062170186844
0,3123.0,0.0,580.0,750.32,500.0
0,2827.0,1.0,553.0,507.96,500.0
1,500.0,5.0,515.0,654.534,500.0
0,4267.0,3.0,450.0,706.7819999999999,5171.860923695181
0,2506.0,2.0,577.0,616.838,500.0
0,2680.0,0.0,840.0,1045.428,25273.886668864787
0,3850.0,1.0,553.0,731.33,24995.152635598748
1,1276.0,2.0,802.0,696.53,500.0
1,5895.0,5.0,557.0,656.316,3702.579339514664
1,3989.0,5.0,831.0,840.0799999999999,15617.9419236526
1,3745.0,0.0,580.0,957.19,500.0
0,5008.0,1.0,415.0,1102.45,36444.57289934106
0,2695.0,5.0,557.0,1132.984,500.0
0,2111.0,4.0,349.0,536.56,5844.791761040946
1,2716.0,3.0,546.0,712.006,18189.008783286863
1,3948.0,2.0,577.0,703.02,29027.502499975624
1,1862.0,3.0,753.0,635.83,6253.957989240446
0,3340.0,3.0,821.0,669.498,34489.85991601598
0,513.0,1.0,553.0,1265.11,500.0
0,2751.0,1.0,553.0,869.7599999999999,29354.398408330657
0,2373.0,5.0,557.0,627.1659999999999,500.0
0,3975.0,4.0,576.0,653.0439999999999,5522.9758192209865
0,1602.0,0.0,580.0,831.1600000000001,10467.710838666617
1,500.0,3.0,526.0,650.918,500.0
1,2758.0,5.0,557.0,944.7479999999999,500.0
1,3490.0,2.0,577.0,822.0040000000001,8960.264980967058
0,2037.0,1.0,553.0,885.73,500.0
1,1594.0,4.0,778.0,1111.942,25724.3631942823
0,1916.0,2.0,577.0,749.712,500.0
0,1612.0,0.0,580.0,673.4200000000001,6282.187244432903
1,3042.0,4.0,576.0,548.3140000000001,500.0
1,1360.0,3.0,581.0,934.824,500.0
1,573.0,4.0,576.0,785.8320000000001,500.0
0,2669.0,3.0,581.0,461.11400000000003,6553.793962484991
1,2264.0,4.0,304.0,480.28200000000004,5819.499294471903
0,4374.0,1.0,553.0,1074.59,39172.72518697468
0,2306.0,0.0,330.0,989.0259999999998,500.0
1,3066.0,5.0,734.0,654.7679999999999,500.0
0,4641.0,4.0,733.0,647.64,14938.409465015538
1,2995.0,1.0,514.0,690.2880000000001,15277.501799351048
1,613.0,2.0,454.0,823.86,500.0
1,1149.0,3.0,581.0,663.6360000000001,3817.141858720097
1,3932.0,1.0,553.0,713.4279999999999,500.0
0,649.0,4.0,495.0,712.8439999999999,500.0
1,1815.0,3.0,581.0,1066.91,500.0
0,2822.0,2.0,577.0,1173.6260000000002,500.0
1,1651.0,2.0,422.0,738.4340000000001,500.0
1,2308.0,1.0,547.0,1099.29,500.0
0,4763.0,4.0,618.0,913.7280000000001,1826.6549623036133
1,3448.0,2.0,577.0,575.96,25448.08086332099
1,1158.0,2.0,577.0,460.34,500.0
0,3338.0,0.0,576.0,669.498,4571.826268604224
0,3425.0,2.0,376.0,629.3,904.2260702907432
0,500.0,3.0,581.0,654.534,16157.053105820703
0,3808.0,5.0,646.0,706.0719999999999,500.0
0,1869.0,1.0,553.0,762.77,15711.87003313184
1,3823.0,1.0,488.0,468.94,500.0
0,2119.0,1.0,553.0,1099.3379999999997,37529.0886453918
0,4665.0,4.0,576.0,884.7540000000001,43181.19711148266
1,1909.0,5.0,429.0,941.686,500.0
0,2990.0,3.0,581.0,514.3340000000001,500.0
0,984.0,5.0,637.0,644.6220000000001,5796.363325482758
1,1583.0,5.0,557.0,799.178,500.0
1,2333.0,1.0,553.0,1034.08,500.0
1,2907.0,5.0,557.0,1256.25,500.0
1,4509.0,5.0,557.0,1132.0520000000001,31364.15337304312
0,3572.0,2.0,577.0,1010.068,3312.3967038442293
0,2658.0,0.0,718.0,620.0040000000001,22853.88361954909
0,1307.0,1.0,553.0,631.08,500.0
1,3940.0,1.0,553.0,787.408,5784.13253197882
1,500.0,5.0,557.0,1056.134,500.0
0,3155.0,4.0,576.0,747.458,26393.62550663102
0,4159.0,5.0,552.0,692.808,3142.8640327169046
0,1407.0,5.0,557.0,785.01,12544.889490211544
0,2457.0,2.0,577.0,790.488,30124.818292787968
0,6291.0,0.0,423.0,1274.21,1389.2997603998103
1,4876.0,1.0,553.0,747.482,500.0
1,2731.0,1.0,492.0,653.192,500.0
1,2625.0,1.0,401.0,743.246,4311.312643442784
1,1864.0,2.0,640.0,542.182,500.0
1,1761.0,4.0,355.0,861.466,500.0
0,2952.0,0.0,580.0,903.5719999999999,500.0
1,3343.0,4.0,425.0,849.0560000000002,516.2013825279128
1,2487.0,0.0,580.0,720.0759999999999,12624.198973322653
0,561.0,0.0,580.0,784.114,3554.6162146944416
0,2352.0,4.0,576.0,1133.498,8920.216051375613
0,3357.0,4.0,690.0,806.454,22860.07509602488
1,500.0,3.0,581.0,1307.961000000001,500.0
0,2463.0,3.0,581.0,889.2299999999999,25449.04091186408
1,1944.0,5.0,557.0,812.12,1129.6682138199044
1,953.0,4.0,686.0,996.008,500.0
1,3100.0,4.0,576.0,825.8539999999999,500.0
1,3172.0,5.0,301.0,975.4720000000001,500.0
1,1661.0,4.0,576.0,506.08,17544.67949714001
0,4150.0,4.0,576.0,768.85,500.0
1,1201.0,1.0,553.0,971.7599999999999,500.0
1,5438.0,5.0,586.0,918.482,5910.505601304296
0,2921.0,4.0,576.0,1049.152,3252.506542992653
1,2705.0,1.0,482.0,1092.47,500.0
0,3133.0,2.0,594.0,265.2039,500.0
0,500.0,3.0,736.0,581.52,500.0
1,1594.0,5.0,557.0,1017.1960000000001,500.0
1,1884.0,0.0,512.0,706.44,500.0
1,500.0,3.0,581.0,713.5759999999999,500.0
1,500.0,2.0,404.0,868.72,12329.045552532356
1,2525.0,2.0,577.0,561.146,20700.429588908697
1,4893.0,0.0,580.0,708.98,16609.19925786048
0,3034.0,2.0,720.0,757.804,500.0
0,1085.0,2.0,577.0,705.548,11799.944302537237
1,4026.0,1.0,553.0,642.724,500.0
0,2844.0,4.0,645.0,715.518,500.0
0,1652.0,2.0,577.0,1151.07,500.0
1,2480.0,0.0,580.0,728.124,500.0
1,500.0,3.0,581.0,654.534,500.0
1,3688.0,4.0,576.0,608.266,19497.83085843921
1,3391.0,3.0,396.0,1078.44,5651.599488240521
1,2209.0,5.0,784.0,904.6199999999999,17273.993535613205
0,2179.0,4.0,677.0,735.676,500.0
0,1105.0,3.0,489.0,750.434,500.0
1,3763.0,0.0,453.0,359.37600000000003,500.0
0,2693.0,3.0,581.0,1048.164,500.0
0,942.0,5.0,557.0,1044.474,500.0
1,4104.0,4.0,576.0,772.4680000000001,16310.21524246531
1,3191.0,1.0,553.0,871.3340000000001,500.0
0,500.0,5.0,396.0,758.92,500.0
0,4932.0,0.0,700.0,882.5720000000001,25263.33555918856
1,2466.0,4.0,576.0,1079.73,500.0
1,2287.0,4.0,576.0,835.1020000000001,500.0
1,2592.0,3.0,783.0,732.2,500.0
0,3011.0,5.0,405.0,744.5459999999999,500.0
0,4750.0,0.0,601.0,1073.946,500.0
1,1252.0,2.0,577.0,916.68,500.0
0,3019.0,1.0,535.0,855.5040000000001,32565.88683925159
1,1619.0,4.0,782.0,898.284,500.0
0,3888.0,4.0,576.0,700.132,23441.54916936674
0,2390.0,3.0,581.0,940.326,24714.01631200996
0,3974.0,5.0,557.0,653.044,17458.425349011908
0,3455.0,3.0,629.0,723.412,16764.357590699103
0,3165.0,0.0,408.0,897.604,500.0
1,1833.0,0.0,580.0,943.12,500.0
0,2983.0,1.0,553.0,785.726,33782.28486706969
0,3257.0,0.0,606.0,965.47,500.0
1,2519.0,5.0,557.0,1127.92,500.0
1,3356.0,2.0,583.0,702.1719999999999,500.0
0,2752.0,0.0,580.0,408.53,17377.155677830204
1,2269.0,1.0,352.0,748.04,20996.79897216515
1,1793.0,0.0,823.0,753.09,500.0
0,4071.0,1.0,553.0,916.868,4732.617285150145
0,987.0,2.0,577.0,708.796,24094.67982241966
1,2511.0,4.0,821.0,431.38,500.0
1,953.0,1.0,553.0,1237.21,500.0
1,4571.0,1.0,553.0,924.85,500.0
1,1595.0,4.0,576.0,1155.456,500.0
1,2595.0,4.0,440.0,897.4440000000001,500.0
0,1912.0,4.0,452.0,852.984,16263.116273064928
1,3925.0,0.0,451.0,901.6320000000002,500.0
1,558.0,2.0,698.0,1240.88,8301.205957564134
0,877.0,4.0,770.0,663.48,500.0
0,2903.0,0.0,334.0,943.5779999999999,965.0129883467906
1,2951.0,3.0,581.0,909.8279999999999,14483.362293351898
0,2740.0,5.0,611.0,859.3399999999999,500.0
1,1021.0,1.0,535.0,304.62,500.0
1,3759.0,3.0,581.0,515.7360000000001,11990.237751132108
0,3415.0,4.0,495.0,940.436,32488.80349079268
1,2582.0,1.0,553.0,846.1379999999999,500.0
0,500.0,2.0,577.0,650.918,24361.40095111306
1,1223.0,2.0,618.0,706.1760000000002,20184.576591965128
1,2421.0,3.0,368.0,664.4159999999999,11810.2190659424
0,2378.0,0.0,580.0,481.76399999999995,9755.374921818098
1,1817.0,1.0,553.0,674.27,500.0
0,500.0,5.0,767.0,656.9540000000001,18621.553240590136
0,2377.0,3.0,581.0,702.832,11375.93755354019
1,2275.0,4.0,576.0,1006.7520000000001,500.0
0,4145.0,1.0,553.0,820.382,6523.09938577477
0,2794.0,0.0,820.0,864.2959999999999,31470.64552648376
0,2985.0,0.0,580.0,785.726,32963.86845949169
0,2346.0,3.0,581.0,1117.9879999999998,500.0
0,1802.0,2.0,577.0,698.1,500.0
0,1318.0,2.0,584.0,871.0039999999999,7731.436762169927
0,3026.0,4.0,576.0,883.66,22424.102971836328
0,867.0,5.0,557.0,738.1659999999999,500.0
1,4810.0,1.0,553.0,820.18,500.0
1,2291.0,2.0,354.0,535.32,4716.073158512576
1,1468.0,3.0,581.0,695.358,6831.318906806449
0,500.0,3.0,581.0,837.7660000000002,1043.480973891658
1,1934.0,2.0,577.0,908.2479999999999,500.0
1,4513.0,0.0,580.0,1111.686,500.0
1,3224.0,3.0,581.0,707.04,500.0
1,2693.0,4.0,576.0,1106.538,500.0
1,1089.0,2.0,540.0,703.644,19843.66768501444
1,2591.0,3.0,309.0,974.36,500.0
1,3125.0,0.0,763.0,630.3240000000001,500.0
0,3696.0,4.0,533.0,1129.31,30403.73355489182
0,2283.0,2.0,793.0,716.41,500.0
0,1773.0,4.0,681.0,731.5939999999999,500.0
0,3780.0,0.0,580.0,982.6359999999999,33342.21324905406
1,3128.0,2.0,577.0,1307.961000000001,14089.6863024237
1,2986.0,4.0,789.0,661.24,16065.988900131246
1,2238.0,2.0,623.0,568.8219999999999,500.0
0,1662.0,1.0,657.0,689.78,9965.81576450742
1,2933.0,3.0,581.0,889.6619999999999,500.0
1,1625.0,5.0,557.0,691.9639999999999,500.0
1,2616.0,2.0,340.0,906.5800000000002,500.0
1,1803.0,4.0,327.0,790.462,6913.906527375236
1,2889.0,5.0,362.0,772.5240000000001,500.0
0,2509.0,5.0,557.0,560.1780000000001,5766.614986715771
0,2322.0,0.0,580.0,440.312,500.0
0,500.0,5.0,557.0,656.9540000000001,500.0
0,4594.0,3.0,490.0,596.48,2356.443571648585
1,1094.0,2.0,476.0,999.582,500.0
1,3658.0,1.0,553.0,850.76,24908.26460439085
1,2099.0,5.0,557.0,1034.8619999999999,500.0
1,919.0,0.0,398.0,1052.6480000000001,500.0
1,3798.0,1.0,553.0,713.6539999999999,500.0
1,2466.0,4.0,301.0,973.732,32484.189247297647
1,1342.0,4.0,576.0,1092.708,500.0
1,2979.0,0.0,580.0,1020.9140000000001,500.0
0,2797.0,0.0,832.0,415.09,16086.974590661091
0,500.0,5.0,557.0,896.12,5218.547855546055
1,2233.0,2.0,577.0,742.184,500.0
0,3122.0,3.0,558.0,723.2180000000001,500.0
0,3484.0,1.0,553.0,838.972,500.0
1,2583.0,5.0,345.0,901.9960000000001,500.0
0,2858.0,1.0,553.0,851.7639999999999,32029.81958227985
0,2844.0,2.0,577.0,715.5179999999999,16286.656711714531
0,500.0,0.0,648.0,806.098,23871.727061072663
0,1581.0,4.0,576.0,826.674,28667.69335078504
1,2717.0,1.0,553.0,697.4379999999999,500.0
0,2262.0,0.0,580.0,564.668,39845.06525146896
1,500.0,3.0,621.0,1056.134,500.0
0,1774.0,2.0,577.0,477.98199999999997,500.0
1,2497.0,2.0,413.0,654.658,500.0
0,2997.0,1.0,553.0,688.184,28040.700437155203
0,2844.0,1.0,553.0,715.5179999999999,500.0
0,2440.0,0.0,580.0,557.36,500.0
0,1379.0,0.0,580.0,721.95,500.0
0,2434.0,2.0,539.0,625.13,20393.66715829752
1,2597.0,4.0,844.0,997.1940000000001,500.0
1,2759.0,3.0,305.0,935.9219999999999,760.1885902467532
0,4472.0,4.0,576.0,769.98,33660.057232778854
0,1759.0,3.0,581.0,841.074,14676.98239047517
1,1965.0,5.0,386.0,732.16,500.0
1,3518.0,1.0,553.0,1106.0,2381.757871375127
1,3272.0,1.0,507.0,822.8,1933.9684011800616
0,1959.0,2.0,487.0,1015.72,500.0
0,1383.0,3.0,644.0,886.668,3347.423427658638
1,1631.0,5.0,336.0,628.406,500.0
1,676.0,0.0,580.0,917.918,500.0
1,1542.0,3.0,581.0,889.1899999999999,10632.184966968169
1,1880.0,3.0,581.0,839.6659999999999,5128.718512229181
0,3411.0,5.0,829.0,912.1379999999999,14913.68585982238
1,2642.0,5.0,794.0,667.892,7868.001444670639
0,2867.0,1.0,553.0,602.88,4862.6664921806905
0,2301.0,2.0,577.0,1021.258,5455.202570350574
1,3019.0,2.0,577.0,943.0,500.0
1,772.0,5.0,809.0,735.374,500.0
1,2817.0,5.0,763.0,758.8700000000001,9302.972382110129
0,3520.0,0.0,580.0,810.66,6582.358463519798
0,2144.0,3.0,581.0,737.562,13686.39290453697
1,2476.0,1.0,741.0,776.778,10678.353686581066
0,3538.0,4.0,841.0,526.49,500.0
1,2342.0,0.0,580.0,1307.961000000001,500.0
0,3977.0,1.0,321.0,633.43,28652.900594438437
0,2410.0,4.0,576.0,821.4,28408.189204708324
1,1273.0,3.0,319.0,1022.29,500.0
0,2540.0,5.0,635.0,1093.25,500.0
1,2622.0,0.0,580.0,923.994,500.0
1,4261.0,5.0,660.0,773.284,23178.29253834116
0,1999.0,1.0,774.0,860.1139999999999,45323.94224123572
0,1337.0,4.0,455.0,1136.074,500.0
0,2563.0,2.0,304.0,698.89,20695.34774864668
1,1643.0,4.0,355.0,661.392,19901.82892271433
1,1486.0,5.0,557.0,568.684,3497.5490382174403
0,3710.0,0.0,580.0,819.7180000000001,500.0
1,1715.0,4.0,399.0,1162.71,500.0
1,4075.0,0.0,580.0,948.4200000000001,8028.450085457574
1,2920.0,0.0,580.0,1026.826,14901.448074753354
1,3648.0,1.0,553.0,1022.868,500.0
1,2274.0,0.0,580.0,1160.33,24249.939715892517
0,3572.0,5.0,813.0,855.716,500.0
1,3991.0,0.0,728.0,752.284,500.0
1,3198.0,3.0,581.0,796.6159999999999,500.0
1,3282.0,2.0,411.0,1009.976,500.0
0,1312.0,1.0,344.0,857.722,6818.162298949265
1,2442.0,0.0,797.0,1039.82,500.0
1,4663.0,4.0,310.0,884.7540000000001,500.0
0,2753.0,2.0,577.0,519.52,34400.63370462588
1,2307.0,5.0,800.0,803.7180000000001,500.0
1,2551.0,2.0,577.0,686.482,500.0
1,2710.0,5.0,313.0,611.73,8785.804826573738
0,2420.0,4.0,576.0,664.4159999999999,14978.056338125234
0,3338.0,5.0,559.0,527.48,3737.149121483356
0,2908.0,3.0,844.0,664.78,500.0
1,2204.0,0.0,580.0,907.75,500.0
1,4089.0,5.0,557.0,851.3380000000001,29216.78610500645
1,2434.0,2.0,763.0,625.13,1041.8342216192875
1,4333.0,1.0,489.0,965.05,19827.990022237034
0,2212.0,0.0,444.0,988.784,500.0
1,4012.0,4.0,844.0,710.7900000000001,14294.33283371559
0,2348.0,1.0,361.0,1254.566,28233.83341944906
0,2787.0,2.0,577.0,982.43,33230.493659537446
0,3955.0,0.0,580.0,897.488,21817.30068776444
1,500.0,3.0,789.0,806.098,20252.060941395757
1,500.0,4.0,537.0,1056.134,500.0
1,4009.0,1.0,553.0,604.16,10388.999507435045
0,2485.0,3.0,368.0,601.966,1847.2623797839017
0,3285.0,5.0,487.0,891.0699999999999,500.0
0,1521.0,3.0,360.0,737.636,10928.702201655087
1,1106.0,1.0,399.0,598.14,500.0
0,513.0,1.0,583.0,765.182,500.0
0,2330.0,3.0,581.0,560.724,20317.791388243106
0,500.0,2.0,440.0,713.5759999999999,500.0
0,1188.0,2.0,692.0,804.642,500.0
1,1515.0,3.0,484.0,595.77,4323.341367646453
1,2563.0,2.0,508.0,811.0939999999999,500.0
1,2893.0,1.0,553.0,768.958,22605.136015405125
1,3354.0,2.0,577.0,637.8199999999999,500.0
1,3065.0,1.0,553.0,654.7679999999999,9346.605743155204
0,2948.0,4.0,485.0,953.61,22595.578493845424
0,1671.0,2.0,581.0,1234.03,500.0
1,2818.0,4.0,576.0,761.896,500.0
1,1939.0,4.0,576.0,828.4619999999999,500.0
0,4298.0,4.0,576.0,1148.72,500.0
1,1085.0,5.0,557.0,705.548,500.0
0,2348.0,5.0,557.0,1254.566,8168.7282294447805
